#,abstract_canonical_key,kind,title,rule_summary,pattern,confidence,model,prompt_version
226,03d2f80120b82ac44704d2bb51df60ff2c8f3038838fc06adf8d55fb7f6c5509,IF,Datenübernahme bei leerem Datenbankstatus,"Wenn der Datenbankstatus leer ist, werden bestimmte Eingabefelder geprüft. Für jedes nicht-leere Eingabefeld wird ein Statusflag gesetzt und der Wert in ein Ausgabefeld kopiert. Abschließend wird ein Datentypwert gesetzt.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
227,07c2d8057684247173dd5f30482dce11576ba97d36edd01d63fe79eea1b6a419,IF,Prüfung auf Nullwert und Flag setzen,"Das Muster prüft, ob ein Zähler oder Statuswert null ist. Bei Erfüllung wird ein zugehöriges Flag auf wahr gesetzt. Dies dient der Erkennung eines bestimmten Zustands oder Ergebnisses.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
228,08b44d9723695a2ecba7010fc490229305a454aed88acdd76558a65724e49a00,EVALUATE,Datenzuweisung bei spezifischer Anforderungskennung,Das Muster prüft den Wert einer Anforderungskennung und weist daraufhin mehrere zugehörige Felder zu. Es handelt sich um eine einfache Fallunterscheidung basierend auf einem Identifikator. Die Aktion besteht in der Übertragung von Daten aus Quell- in Zielvariablen.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
229,092ceda9658f5e76e917d5d9542420ef8684de8bc651886c9b9b80bbee66f83c,IF,Wertzuweisung bei Punkt-Kennzeichen,"Wenn ein bestimmtes Datenfeld den Wert Punkt enthält, wird ein Indexwert in ein anderes Feld übertragen. Dies dient der Übertragung oder Markierung eines Positionswerts bei Vorliegen eines speziellen Kennzeichens. Die Regel beschreibt eine einfache Wertzuweisung basierend auf einer Zeichenvergleichsbedingung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
230,09c00a0131523dfe74db8c1dc1b2e5c6d264c983ce0fedd87376afb851c40ccc,IF,Prüfung und Verarbeitung bei Startcode 'TD',"Das Muster prüft einen Startcode auf einen bestimmten Wert. Bei Übereinstimmung werden Kennzeichen gesetzt, Kundennummern zugewiesen und eine Ausgabeprozedur ausgeführt. Andernfalls erfolgt eine alternative Verarbeitung.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
231,09ce75400029671fe6bcd17c6564984c269cc31325ee1898c37807c91cdc9f1c,IF,Fehleranzeige bei Rückgabecode-Abweichung,"Das Muster prüft, ob ein Rückgabecode nicht dem Erfolgswert entspricht. Bei Nichterfüllung wird eine Statusmeldung mit einem zugehörigen Wert ausgegeben. Es handelt sich um eine einfache Fehleranzeige basierend auf dem Rückgabecode.",IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
232,0c1d15126f9b0f28bd2f58b52594ac9c67c9d47aab7edcdd51f6f76b873e2a83,IF,Übertragung bei erfolgreichem SQL-Ergebnis,"Wenn ein temporäres Feld nicht leer ist und der SQL-Code erfolgreich ist, wird der Wert in ein dauerhaftes Feld übertragen. Dies sichert die Übernahme gültiger Daten nach einer Datenbankoperation. Die Regel steuert die Datenübertragung basierend auf dem Erfolg der vorherigen Aktion.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
233,0c74389051d6dd8086ffa874ac82c172388964ead90141853ef2b691a8f71ae3,IF,Prüfung und Behandlung leerer Eingabewerte,"Prüft, ob ein Eingabewert leer ist, und behandelt diesen Fall mit einer Fehlermeldung und Statusänderung. Andernfalls wird der Eingabewert in eine numerische Form umgewandelt. Dieses Muster dient der Validierung von Pflichtfeldern vor der weiteren Verarbeitung.",DATA_VALIDATION,0.95,gpt-4.1-mini,v1
234,1490a65cf08786198cba290cab41882c1d96aeecc1a8f9e6bbe52cf9b00a7cb0,EVALUATE,End-of-File-Erkennung und Meldungsausgabe,Das Muster behandelt das Erkennen eines End-of-File-Zustands und löst eine Meldung aus. Es setzt eine Informationsmarkierung und ruft eine Ausgabeprozedur auf. Die Entscheidung basiert auf einem immer wahren Ausdruck mit spezifischer Bedingung.,BUSINESS_RULE_CANDIDATE,0.95,gpt-4.1-mini,v1
235,14a5f446bb6c286d09b094da0b1c0cb57bf7f3c0ca7acd6c6089fdfa8a119805,IF,Synchronisation zweier Werte durch Vergleich,"Das Muster gleicht zwei Werte miteinander ab und setzt den größeren Wert auf den kleineren Wert. Dadurch wird sichergestellt, dass beide Werte am Ende gleich sind und dem kleineren der beiden ursprünglichen Werte entsprechen. Es handelt sich um eine technische Synchronisation zweier Variablen.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
236,1647d6b47c408905a7ff82e28dbd67c0da248e908ca81e4c3b28864eabb52bc1,IF,Datenverfügbarkeit steuert Verarbeitungsablauf,"Das Muster prüft, ob keine Daten gesetzt sind. Bei fehlenden Daten wird eine Datenbankaktualisierung durchgeführt. Andernfalls wird eine Nachricht gesetzt und eine Abschlussroutine ausgeführt.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
237,174502e4bab74e99b8737c461999e93b3231f94f9dd7ec8c094c419d44e51db3,IF,Prüfung auf Wertgleichheit und Flagsetzung,"Prüft, ob ein bestimmter Wert gleich 5 ist. Bei Übereinstimmung wird ein zugehöriges Flag gesetzt. Dies dient der Erkennung eines spezifischen Zustands.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
238,1911cbfe4f5c21402f7287b3377c12c4bd8cce6dec6a98ea2eb08c8c42369570,IF,Statusprüfung mit Fehlerbehandlung und Programmende,"Das Muster prüft, ob ein bestimmter Statuswert erreicht ist und beendet dann das Programm. Andernfalls wird eine Fehlerbehandlung initiiert und eine Textausgabe durchgeführt. Es handelt sich um eine Statusprüfung mit anschließendem Fehlerbehandlungsablauf.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
239,1d300f077d72f7e82fb3334ee002717b7a4c4d8781bc5271941eb37760760a39,IF,Steuerung der Eingabedaten- und Fehlerbehandlung,"Diese Regel prüft, ob ein bestimmter Zählerwert null ist. Bei einem speziellen Eingabewert wird der Zähler gesetzt, andernfalls werden Fehlerzustände oder Zählerinkrementierungen vorgenommen. Die Struktur steuert die Behandlung von Eingabedaten und Fehlern anhand eines Statusfeldes.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
240,1e379d31782f4b57c7ef076cde7fb36e05323b64c49a6f433ca583a71a1e4b27,IF,Prüfung auf Nullwert mit Anzeige,"Das Muster prüft, ob eine numerische Variable den Wert Null hat. Bei Erfüllung wird eine Meldung ausgegeben. Es handelt sich um eine einfache Statusanzeige ohne weitere Verarbeitung.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
241,1ebf25a42de7a55909f098b1795ad7cdda16f6bee4976bd1a8287b98949b6fb2,IF,Behandlung bei leerem Datenbankstatus,"Wenn der Datenbankstatus leer ist, werden bestimmte Datenfelder übertragen und eine Abschlussroutine ausgeführt. Dies deutet auf eine Behandlung des Erfolgsfalls bei Datenbankoperationen hin. Die Regel steuert die Folgeaktionen bei einem leeren Statuswert.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
242,2047c9309a47f9865f7737369d6eea0d61fdca8d520eee9f9cef550929277e11,IF,Verarbeitung bei gültiger Eingabe steuern,"Das Muster prüft, ob die Eingabe als gültig markiert ist. Bei gültiger Eingabe werden Kartentypen identifiziert und anschließend Dateien geschlossen. Es handelt sich um eine Steuerung der Verarbeitung basierend auf dem Eingabestatus.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
243,223899885f1b01c050078370603252360701e653c5bd67715470ca018889ab95,EVALUATE,Fehlerbehandlung und Ablaufsteuerung bei Antwortcodes,"Das Muster behandelt spezifische Antwortcodes durch Setzen von Fehlermeldungen, Rückgabewerten und verzweigt zu definierten Programmabschnitten. Es dient der Fehlerbehandlung bei Datei- oder Ressourcenstatus. Die Struktur ist auf technische Ablaufsteuerung ausgerichtet.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
244,23c8b63a94467463af54404919f944e754e374ff335b5b65e80747317a6d67d7,IF,Prüfung auf SQL-Fehler vor Statusschreiben,"Wenn kein SQL-Fehler vorliegt, wird eine Status-Ok-Datei geschrieben. Die Regel steuert die Ausführung einer Aktion basierend auf dem SQL-Fehlerstatus. Es handelt sich um eine einfache Fehlerstatusprüfung mit anschließender Verarbeitung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
245,24725655d356597c7f92bf14b452934a63001d83e769475751c3084307246cdb,IF,Prüfung und Zählung führender Leerzeichen,"Das Muster prüft, ob ein Eingabefeld leer ist. Bei Leerzeichen werden Zähler für führende Leerzeichen und einen Index erhöht. Andernfalls wird der Index auf eine berechnete Position gesetzt.",DATA_VALIDATION,0.9,gpt-4.1-mini,v1
246,2783475522dc3a46f6a4dc16281796c20801ea3d5b99ae770740cfda64932fdf,EVALUATE,Standardwertzuweisung bei fehlender Bedingung,"Das Muster weist einem Feld einen festen Wert zu, wenn keine anderen Bedingungen zutreffen. Es dient zur Standardisierung oder Initialisierung eines Werts. Es handelt sich um eine einfache Zuweisung ohne weitere Verzweigungen.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
247,2905617bbceca4fd95a9430f08014f25a3e60372be32523da69972c443ffe74b,IF,Verarbeitung basierend auf Befehlsfeld,Das Muster steuert die Verarbeitung basierend auf dem Inhalt eines Befehlsfeldes. Bei leerem Nachnamen und einem anderen als dem End-Befehl wird eine Fehlermeldung ausgegeben und eine Abschlussroutine ausgeführt. Für verschiedene Befehle werden jeweils spezifische Verarbeitungsroutinen aufgerufen.,CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
248,2c246ba2de02f4f052a32e05c83fc37844f17af273f65511bd6e57c218629d0b,IF,Kundendatenzuordnung bei Antwortprüfung,Die Regel prüft eine Antwortvariable und eine Nachrichtenkennung auf einen bestimmten Kundenstatus. Bei Übereinstimmung werden zugehörige Kundendaten in eine Zielvariable übertragen und ein Statusflag zurückgesetzt. Dies dient der Zuordnung von Kundendaten basierend auf der Antwort und dem Nachrichtentext.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
249,30529dfd282de49fd8351b2b60f74012e1378742efe516bfadae925a41a3d69f,IF,Statusprüfung mit numerischer Steuerung,Die Regel prüft einen Textwert auf einen bestimmten String. Abhängig vom Ergebnis wird eine numerische Steuergröße gesetzt. Dies steuert die weitere Verarbeitung basierend auf einem einfachen Statusindikator.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
250,32f06db84471d8fdc67a00046163e1dcd9a8bc8add1d66d35d43fd3b88e871fa,EVALUATE,Programmlogik basierend auf Benutzerauswahl,Das Muster steuert die Programmflussverzweigung basierend auf einer Benutzerauswahl. Bei Auswahl des Werts 1 erfolgt ein Sprung zu einer spezifischen Verarbeitungsroutine. Es handelt sich um eine technische Ablaufsteuerung ohne fachliche Berechnung.,CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
251,33454ba22b8e9e3fc7c1d5cee1d8d5d206c57ee67854e8636a223175819f4ec2,IF,Entscheidung über Datenvergleichsergebnis,"Das Muster prüft, ob ein Datenvergleich erfolgreich war. Bei Erfolg wird eine Verarbeitungsroutine für bestandene Prüfung ausgeführt. Andernfalls erfolgt eine Routine für nicht bestandene Prüfung.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
252,336bf57fdb3e257f825c89d457b163b0800a145d1f64d69bb53f9ec2a441ace4,IF,Prüfung auf Punkt und Fehlerinitialisierung,"Das Muster prüft, ob ein bestimmtes Datenfeld einen Punkt enthält. Bei Übereinstimmung werden Fehlerdaten gesetzt und Indizes initialisiert. Andernfalls wird der Wert übernommen und ein Zähler erhöht.",DATA_VALIDATION,0.9,gpt-4.1-mini,v1
253,3566fb9ae54c8f59ec71decaf47123884a812573bce424f6ef63ad704ce49a03,IF,Ablaufsteuerung bei Datenbankverbindung,"Wenn eine Datenbankverbindung besteht, werden mehrere Verarbeitungsroutinen nacheinander ausgeführt. Das Muster steuert den Ablauf technischer Programmteile basierend auf dem Verbindungsstatus. Es handelt sich um eine Ablaufsteuerung ohne direkte fachliche Entscheidung.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
254,3968fb7ebcbb4f701c7c56a1dded53514ca21725e6d2852a7dd6ca9718363263,IF,Fehlerstatusprüfung und Rückgabecodezuweisung,"Das Muster prüft, ob ein Fehlerfeld leer ist. Bei leerem Fehlerfeld wird ein Rückgabecode auf Null gesetzt. Andernfalls wird ein Fehlercode zugewiesen.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
255,3e0533a02e45218e0a271b6a5c2db501494f7f30c71368a2971397ffa647f040,IF,Statusprüfung mit Erfolg- und Fehlerbehandlung,"Das Muster prüft, ob ein Statusfeld leer ist, um den weiteren Ablauf zu steuern. Bei leerem Status wird optional eine Benutzereingabe abgefragt und eine Erfolgsmeldung gesetzt. Andernfalls wird eine Fehlermeldung gesetzt und eine Fehlerbehandlung durchgeführt.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
256,3e20e88afc5ce601d8872a6e694870be69cfa8d40df29c03a385236e8fcdc40a,IF,Prüfung und Behandlung negativer Kontostände,"Das Muster prüft, ob ein Kontostand nicht negativ ist. Bei negativem Kontostand wird ein Statuscode für Überziehung gesetzt und ein Rückgabewert auf Fehler gesetzt. In beiden Fällen erfolgt ein Sprung zum gleichen Programmabschnitt.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
257,40b1fb6c69dba90f019f4090bf94a642d8089fc0d7dfc69bc9103f4b4dfa1844,IF,Steuerung nach Datacenter-Betriebsmodus,"Das Muster prüft, ob der Datacenter-Typ entweder aktiv-aktiv oder aktiv-standby ist. Bei Erfüllung dieser Bedingung wird eine Web-Öffnungsroutine ausgeführt. Es handelt sich um eine technische Steuerung basierend auf dem Betriebsmodus.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
258,40e1667458ec2c7e41758d3999c75434bd01fd145217d9e2cfb694a8ed31c90e,IF,Prüfung auf leere Pflichtfelder mit Fehlerbehandlung,"Prüft, ob ein bestimmtes Feld leer ist, und meldet bei Leerwert eine Fehlermeldung. Anschließend wird ein Stopp-Aufruf ausgeführt und ein Statusfeld auf ""ungültig"" gesetzt. Dieses Muster dient der Validierung von Pflichtfeldern.",DATA_VALIDATION,0.95,gpt-4.1-mini,v1
259,41329fe835af7cfdc33de96b63a8d65376a890915a5f120bfec70958a9e06ea4,IF,Benutzerrückmeldung nach Prozessabschluss,"Wenn ein bestimmter Prozess aktiv ist, wird eine Meldung ausgegeben und eine Benutzereingabe erwartet. Anschließend wird ein Statusflag zurückgesetzt. Dieses Muster steuert eine einfache Benutzerinteraktion nach Prozessabschluss.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
260,44b411296a63fac92bfeec5f0ab03d5b07d1199711f51433706a9e6e62f4b9ed,IF,Prüfung auf SQL-Fehlerstatus,"Das Muster prüft, ob ein SQL-Statuswert ungleich Null ist. Bei einem Fehler wird eine Fehlerbehandlungsroutine ausgeführt und das Programm beendet. Es handelt sich um eine technische Fehlerprüfung im Datenbankzugriff.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
261,4621cdbe701ad140b4cd505c974a04ee8d017e2325b7a212e866fd94ed56d33d,IF,Anpassung eines Werts um Eins je Vorzeichen,"Der Wert wird um eins verringert, wenn er positiv ist. Ist der Wert negativ, wird er um eins erhöht. Bei Null erfolgt keine Änderung.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
262,4651fd8485d8fadde5b298145fdac089e027cee8d6669ba562e76a42db187044,IF,Prüfung auf leere oder nicht numerische Eingabe,"Das Muster prüft, ob ein Eingabewert leer oder nicht numerisch ist. Bei fehlerhafter Eingabe wird eine Fehlerstruktur gesetzt und ein Zähler auf Null gesetzt. Bei gültiger Eingabe wird der Wert übernommen und ein Zähler entsprechend angepasst.",DATA_VALIDATION,0.95,gpt-4.1-mini,v1
263,4bcead8793cf3ce98e69fe686d223ad2d1efb87862fa3b14f9ba2b1676d9b3ac,IF,Technische Leerraumzählung und Anpassung,"Prüft, ob ein Leerraumwert größer Null ist, und berechnet dann einen Endwert durch Subtraktion von Eins. Diese Regel steuert eine einfache numerische Anpassung basierend auf einem Leerraumzähler. Es handelt sich um eine technische Berechnung ohne fachliche Entscheidungslogik.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
264,4bd903ffe3aa117157b9bbbdca4e376774cf872d47739dfb070efcfabc176fef,IF,Fehlerbehandlung bei SQL-Code-Abfrage,"Das Muster prüft, ob ein SQL-Code ungleich Null ist. Bei einem Fehler wird ein Fehlercode gesetzt und eine Fehlerausgabe ausgeführt. Andernfalls erfolgt eine alternative Verarbeitung ohne Fehlerbehandlung.",CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
265,4e26e1665038ccf59413fd0651a2c6300ed33aafe8c9356e0c4fde0c3589c337,EVALUATE,Anzeige-Steuerung basierend auf Identifikator,Das Muster prüft einen Identifikator und setzt daraufhin ein Anzeige-Flag. Anschließend werden Daten geladen und eine Anzeige aktualisiert. Es steuert die Anzeige von Navigationsoptionen basierend auf dem Identifikator.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
266,5050b069704fa50dd3e11962995d811d242b6bf3fdbecd367e5ce41ca658f267,EVALUATE,Standardaktion bei unbekanntem Wert,"Das Muster führt bei allen nicht explizit behandelten Fällen eine Standardprozedur aus. Es handelt sich um eine generelle Fehler- oder Ausnahmebehandlung ohne weitere Differenzierung. Die Entscheidung basiert auf einem Wert, der keine spezifischen Fälle erfüllt.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
267,51285175f0a51ee877b8372d6dfb3606c9d6a659be060f89dbc8d485d89859f9,EVALUATE,Status setzen bei End-of-File-Erkennung,"Das Muster setzt einen Statusindikator, wenn ein End-of-File-Zustand erkannt wird. Es handelt sich um eine technische Statussteuerung ohne fachliche Entscheidungslogik. Die Prüfung erfolgt immer mit TRUE als Bedingung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
268,5234eca68880dc4a8569486e99d439b2ab1dd1c367ab3631dfdbc50eef28787b,IF,Steuerzeichenprüfung mit Zähler-Setzung,"Prüft, ob ein Steuerzeichen einem bestimmten Wert entspricht. Bei Übereinstimmung wird ein Zähler gesetzt und ein Ausgabewert zugewiesen. Andernfalls wird nur der Ausgabewert gesetzt.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
269,52723832544aecdbc79dc104e4fccc990cd328247a224d6047062f2ec94f74f1,EVALUATE,Zuordnung nach Kontotyp-Code,Das Muster weist eine Auswahl basierend auf einem Kontotyp-Code auf. Je nach Kontotyp wird ein entsprechender Detail-Item-Wert in einen Transaktionsschlüssel übertragen. Es handelt sich um eine einfache Zuordnung ohne weitere Verzweigungen.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
270,5615339f1c88c3f2f059e61e75a2d69c9ba7e6e38aeb68b2c36eb57100a9efee,IF,Prüfung von Exponent und Offset auf Fehler,"Prüft, ob Exponent oder Offset ungleich Null sind. Bei Erfüllung wird eine Fehlermeldung ausgegeben und ein Fehlerzähler erhöht. Dies dient der Erkennung inkorrekter Werte in Exponent oder Offset.",DATA_VALIDATION,0.95,gpt-4.1-mini,v1
271,5784b984a01ce419a3790b121ba923601291da0052689619e0939cdd78f4eaa4,IF,Prüfung und Meldung des Rückgabecodes,Das Muster prüft einen Rückgabecode auf Erfolg. Bei Erfolg wird eine Erfolgsmeldung ausgegeben. Bei Misserfolg erfolgt eine Fehlermeldung und eine Zählererhöhung.,IDIOM_PATTERN,1,gpt-4.1-mini,v1
272,5876203c1bf230a2f930ff34871caa267a1d82c4ed6e0596cc01c83aa4c87fbb,EVALUATE,Anzeige-Steuerung basierend auf Eingabe-ID,Das Muster prüft eine bestimmte Eingabe-ID und setzt daraufhin ein Anzeige-Flag. Anschließend werden Daten geladen und eine Anzeige aktualisiert. Es handelt sich um eine Steuerung der Anzeige basierend auf der Eingabe.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
273,58810343283a2facd1c7659e2075a506dddef88f75a3f81a1b55aa0a669416a7,IF,Steuerung der Web-Verbindung nach Betriebsmodus,"Das Muster prüft, ob der Datentyp einem der beiden aktiven Betriebsmodi entspricht. Bei Übereinstimmung wird eine Web-Verbindung geschlossen. Es handelt sich um eine Steuerung der Web-Verarbeitung basierend auf dem Betriebsmodus.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
274,5a8141aad7b28b6c447ec70d89cc3cc3ac92ea6b15c13329ddfbb1ac46d583c6,EVALUATE,Kontotypabhängige Saldoanpassung bei Erfolg,"Die Regel verarbeitet unterschiedliche Kontotypen bei erfolgreichem Antwortcode. Für Giro- und Sparkonten wird der Betrag vom Kontostand abgezogen, Detailzähler erhöht und der neue Saldo ausgegeben. Bei ungültigem Kontotyp wird ein Fehlerstatus gesetzt und die Verarbeitung abgebrochen.",BUSINESS_RULE_CANDIDATE,0.95,gpt-4.1-mini,v1
275,5ac8558943e0b86e647b3e797d6bef8f13731859de5202ebffcc249a1e41d893,IF,Fehlerbehandlung bei Dateiöffnungsstatus,"Das Muster prüft, ob ein Dateistatus ungleich ""00"" ist. Bei Fehler wird eine Fehlermeldung ausgegeben und das Programm beendet. Es handelt sich um eine technische Fehlerbehandlung beim Dateiöffnen.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
276,5ebfe8aeb0298789bb413bd3feecc28efee97ea854fa8001447972569809a442,EVALUATE,Technische Ablaufsteuerung mit Programmende,Das Muster führt bei jeder Ausführung eine feste Folge von Prozeduraufrufen aus und beendet das Programm anschließend. Es handelt sich um eine technische Steuerung ohne fachliche Entscheidungslogik. Die Struktur ist unabhängig von Eingabewerten oder Bedingungen.,CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
277,61a980e030263eef302eca7160747f4d55e113e71e604196f97dd8aa8440468e,IF,Verarbeitung bei aktivem Betriebsmodus,"Die Regel prüft, ob eine Antwort gleich einem erwarteten Wert ist. Bei Übereinstimmung wird der Verarbeitungsmodus anhand des Typs gesetzt und eine Web-Kommunikationsroutine ausgeführt. Dies steuert die Verarbeitung im aktiven oder Standby-Betriebsmodus.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
278,62dbda08d43bd00f71b3a43e3fba48f3951bf212a8b4cf83058d5bc8b753898e,IF,Textumwandlung bei leerem Eingabefeld,"Das Muster prüft, ob ein Textfeld leer ist. Ist es leer, wird ein Ausgabefeld mit Leerzeichen gefüllt. Andernfalls wird der Text in Großbuchstaben umgewandelt und ausgegeben.",BUSINESS_RULE_CANDIDATE,0.95,gpt-4.1-mini,v1
279,6644c55a05ba52f47a510ef55946c1f75244c25c1174e9382454bf9eaba2537c,IF,Technische Steuerzeichen- und Zähleranpassung,Das Muster prüft ein bestimmtes Steuerzeichen und passt Zählerwerte entsprechend an. Es setzt interne Statusfelder basierend auf dem Steuerzeichen und einem weiteren Vergleich. Die Regel steuert technische Zähler- und Statusaktualisierungen ohne fachliche Geschäftsentscheidung.,IDIOM_PATTERN,0.95,gpt-4.1-mini,v1
280,6a059a57495f21de91a9099e948582dce530c09cdcba468df347ac96885832c7,EVALUATE,Technisches EVALUATE-Standardmuster ohne Aktion,"Das Muster zeigt eine EVALUATE-Anweisung mit einer einzigen Bedingung, die immer wahr ist, und führt keine Aktion aus. Es handelt sich um eine technische Struktur ohne fachliche Entscheidung oder Datenprüfung. Dieses Muster dient als Platzhalter oder Strukturgerüst im Programm.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
281,6ae5eac7590b07efa58cc4981317d66c3382929ef1d86451f7eda6e93ebfa312,IF,Steuerung der Befehlsverarbeitung,"Das Muster steuert die Ausführung unterschiedlicher Verarbeitungsabschnitte basierend auf dem Wert eines Steuerbefehls. Für jeden bekannten Befehl wird ein spezifischer Programmabschnitt ausgeführt, teilweise mit zusätzlicher Statussetzung. Bei unbekannten Befehlen erfolgt eine Fehlerbehandlung mit Meldung und Beendigungsroutine.",CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
282,6b2e40ad6d700b1d1e5b63b5916eb241a13b0931d2f49f994d6124cc51c47d3d,IF,Fehlererkennung und Fehlerbehandlung bei Antwortprüfung,"Prüft, ob eine Antwortvariable ungleich einem Referenzwert ist. Bei Ungleichheit wird ein Fehlercode gesetzt und eine Fehlerbehandlung ausgeführt. Dies dient der Erkennung und Behandlung von Fehlerzuständen.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
283,6e20458b8dc8636548f48ca7212620ca99d02bd31946839ee287fd10d7fcced7,IF,Arithmetische Operation basierend auf Vorzeichen,Das Muster prüft ein Vorzeichenfeld auf das Pluszeichen. Je nach Ergebnis wird ein Wert addiert oder subtrahiert. Es handelt sich um eine einfache arithmetische Operation basierend auf dem Vorzeichen.,IDIOM_PATTERN,1,gpt-4.1-mini,v1
284,6e361d53585212016a555f4803f14c56c3c475e181b9ab14eca28f35f8145b89,IF,Verarbeitung bei erfolgreichem Rückgabecode,"Prüft, ob der Rückgabecode erfolgreich ist, und führt dann Initialisierungen und Datenabrufe durch. Bei Erfolg werden bestimmte Felder zurückgesetzt und anschließend Detailinformationen geladen. Die Regel steuert die Verarbeitung basierend auf dem Erfolgscode.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
285,6f35d6710dfe4f3b78eeb63f631d63f65ff18b665f20e2a0acaad2333d9f110d,IF,Programmaufruf-Prüfung mit Status- und Nachrichtensteuerung,"Das Muster prüft, ob ein Programmname vorliegt, und setzt daraufhin einen Status sowie Nachrichten- und Längenwerte. Im anderen Fall wird eine alternative Verarbeitung ausgeführt und andere Werte gesetzt. Es handelt sich um eine technische Steuerung des Programmflusses basierend auf Vorhandensein eines Programmnamens.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
286,6f567b2ee2a494189359c29213e520ae38275537511ef9da3fe9a79bf6bc3b99,EVALUATE,Standardbehandlung unbekannter Anfragen,Das Muster behandelt alle nicht explizit definierten Fälle eines Anforderungskennzeichens. In diesen Fällen wird ein Rückgabecode mit dem Wert '99' gesetzt und eine technische Aktion ausgeführt. Es handelt sich um eine Standard-Fehler- oder Ausnahmebehandlung für unbekannte Anfragen.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
287,71599a06ace9d0b2f6a7a10b78edc6106fd2bcba2233a138df55be9f9d3e3de6,EVALUATE,Statuscodeprüfung mit Folgeaktion,Das Muster prüft einen Statuscode auf einen bestimmten Wert. Bei Übereinstimmung wird ein Rückgabewert gesetzt und eine Folgeaktion ausgeführt. Es handelt sich um eine typische Behandlung von Ergebniscodes nach Datenbankoperationen.,IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
288,73040c7d136b8fdd84815834fe829e7fe7eb382058587bc7404baf1e061e9e9b,IF,Spielerstatusabhängige Wertzuweisung,"Das Muster trifft eine Entscheidung basierend auf dem Status eines Spielers und dessen Typ. Es weist unterschiedliche Werte zu, je nachdem ob der Spieler menschlich ist oder nicht. Dies wird nur ausgeführt, wenn ein bestimmter Spielzustand vorliegt.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
