#,id,complexity_score,condition_norm,else_norm,else_stmt_count,end_line,has_else,kind,parse_mode,program_id,start_line,then_norm,then_stmt_count,subject_norm,canonical_key,when_norm,abstract_canonical_key,abstract_predicate,abstract_then,abstract_else
610,3667,1,DH3 = Q1,PERFORM B,1,87,true,IF,FULL,1680,87,PERFORM G,1,,df1053509fa66a33ff524a35eb957e9f98edc69cf53856f78b5017f7c1a4a23e,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
611,3668,1,DH3 = Z1,PERFORM B,1,88,true,IF,FULL,1680,88,PERFORM G,1,,27ea5ef60e6aea50776ff85cacf434acbe520707519b145598019948f5401a98,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
612,3669,1,LH3 = EH1,PERFORM B,1,90,true,IF,FULL,1680,90,PERFORM G,1,,62faa86e05c65ae3f28fc0682eb10f17a72fb42b505230aaadeb47374a05e10a,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
613,3670,1,LH3 = DH1,PERFORM B,1,91,true,IF,FULL,1680,91,PERFORM G,1,,c72a917ebb6eaf64e8c4b566d6097825af32ae8c07d7dbba9cbc73cd8ca2c2c4,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
614,3671,1,LH3 = LH1,PERFORM B,1,92,true,IF,FULL,1680,92,PERFORM G,1,,7fbcc183ede437ecae58cac6b91bd75c774cbdf5497f6bcd0a4faa96df962220,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
615,3672,1,LH3 = EB1,PERFORM B,1,93,true,IF,FULL,1680,93,PERFORM G,1,,61249d3545a02b68cee151f9a7c66fd63941cacabe706f5c97b222e1be4d373d,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
616,3673,1,LH3 = DB1,PERFORM B,1,94,true,IF,FULL,1680,94,PERFORM G,1,,c49ddd65a85aac05175e49d21cc744805b932d0455f81aa06ecadb907d0e5475,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
617,3674,1,LH3 = LB1,PERFORM B,1,95,true,IF,FULL,1680,95,PERFORM G,1,,495b6f9c85ba6f34c49291d541bef7b5b26a02673838b4586107fc917cdf9ad9,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
618,3675,1,LH3 = ED1,PERFORM B,1,96,true,IF,FULL,1680,96,PERFORM G,1,,ec6fcc73787a66e147e7cdd4c30b549a012d54a604057e7c0ae902cd70612021,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
619,3676,1,LH3 = DD1,PERFORM B,1,97,true,IF,FULL,1680,97,PERFORM G,1,,38a1a7e9d4e53f80fa2efe7ade8fb86bfc1223e79226971ed8579123b269eac0,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
620,3677,1,LH3 = LD1,PERFORM B,1,98,true,IF,FULL,1680,98,PERFORM G,1,,865aa9f3fba33adc66ca479c266c2ae0e91f43796e81fbdbcd673e6e36b1ee93,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
621,3678,1,LH3 = F1,PERFORM B,1,99,true,IF,FULL,1680,99,PERFORM G,1,,60dd8dc6c5780c479d006ea2b8aecde8e163eabfa62761eb1aad407f6162e7fd,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
622,3679,1,LH3 = G1,PERFORM B,1,100,true,IF,FULL,1680,100,PERFORM G,1,,a4d72a4c9dfd1bb88acd818cfc1be547318d3c5a8084db03eb332eda0fcbb8d4,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
623,3680,1,LH3 = H1,PERFORM B,1,101,true,IF,FULL,1680,101,PERFORM G,1,,8edce741e06ad8831bd76eb8fef51ec31c5ce6f3fef1a08f75cdd2e65a0aa0d4,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
624,3681,1,LH3 = P1,PERFORM B,1,102,true,IF,FULL,1680,102,PERFORM G,1,,354f0cb820aad0f1634f339191eb053bd1658a1323331b11d4f39ff5bbe77423,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
625,3682,1,LH3 = Q1,PERFORM B,1,103,true,IF,FULL,1680,103,PERFORM G,1,,a75c4abcd0c9cc2cc5123b6acab7bf0d62e0235ebfc797c81b4ee8b2acf69a71,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
626,3683,1,LH3 = Z1,PERFORM B,1,104,true,IF,FULL,1680,104,PERFORM G,1,,3d50dfeefe15a38e9160f48acfc800a0963e3da164f3382afa44e560a702b866,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
627,3684,1,EB3 = EH1,PERFORM B,1,106,true,IF,FULL,1680,106,PERFORM G,1,,fde7f689a7652c7953a86b784c8708ce8660ec8dfc37b1d0ed12c8ddee6c0590,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
628,3685,1,EB3 = DH1,PERFORM B,1,107,true,IF,FULL,1680,107,PERFORM G,1,,decada1fea3fb5b7f67dfaa528958988469e891bfce670e99b294958d180423f,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
629,3686,1,EB3 = LH1,PERFORM B,1,108,true,IF,FULL,1680,108,PERFORM G,1,,d3e12d38e4b4cf93cf3a034418e42ae674153bd1f0656cd087b095ac0efb5354,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
630,3687,1,EB3 = EB1,PERFORM B,1,109,true,IF,FULL,1680,109,PERFORM G,1,,48ada9120f5de6a86c84f140aeee56f7c70394fc4344ef1856953d96c8bf7bba,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
631,3688,1,EB3 = DB1,PERFORM B,1,110,true,IF,FULL,1680,110,PERFORM G,1,,e66b791fa254eaeadec7bd917d9298ed0c187f21c4f566ed5ea7f06763df2369,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
632,3689,1,EB3 = LB1,PERFORM B,1,111,true,IF,FULL,1680,111,PERFORM G,1,,f57e0193b2dfb1b224d027b301f69beb54e0a7fa618595f02ed9f0f3397314ba,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
633,3690,1,EB3 = ED1,PERFORM B,1,112,true,IF,FULL,1680,112,PERFORM G,1,,55ba936734ce1d4b17bcd6f175748d2edc7434ea7ff8d7eef7563d76901d9ab2,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
634,3691,1,EB3 = DD1,PERFORM B,1,113,true,IF,FULL,1680,113,PERFORM G,1,,918bf67aa6f6e3ee1be236e6725390cb0a9998a190607dea5150f2859991daf1,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
635,3692,1,EB3 = LD1,PERFORM B,1,114,true,IF,FULL,1680,114,PERFORM G,1,,2592f157fb9ddce163bd0c05498cd57ae60af690176528473e2f154c54db5720,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
636,3693,1,EB3 = F1,PERFORM B,1,115,true,IF,FULL,1680,115,PERFORM G,1,,d20f1a661382d11c397d325566c0c6530cf0ce4b253a2fd6a66802f4a18166d1,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
637,3694,1,EB3 = G1,PERFORM B,1,116,true,IF,FULL,1680,116,PERFORM G,1,,ce692624c5d1635ef6bcdd859494e324c47c80da429847146c158cdf4334cf4a,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
638,3695,1,EB3 = H1,PERFORM B,1,117,true,IF,FULL,1680,117,PERFORM G,1,,b37b9778f682854db57a8c8a7cef6e3bda784dcd8e8f567a2572d5abc1c7f618,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
639,3696,1,EB3 = P1,PERFORM B,1,118,true,IF,FULL,1680,118,PERFORM G,1,,fe6a5d19760c9ba06633240c079d859fe7548969d92b229ae8de1bfc286877c9,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
640,3697,1,EB3 = Q1,PERFORM B,1,119,true,IF,FULL,1680,119,PERFORM G,1,,96cab378b15abd52cce5f7b9370f10620b488e6182c7fd4b68ae33f23cbc90f1,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
641,3698,1,EB3 = Z1,PERFORM B,1,120,true,IF,FULL,1680,120,PERFORM G,1,,f8b1c0a96d3ea488f939ea66de88a04e529aad385276340082dc63a80415d9b3,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
642,3699,1,DB3 = EH1,PERFORM B,1,122,true,IF,FULL,1680,122,PERFORM G,1,,365f88f49e8fa633a9efd9165a5e58d8df81bf6b35cd61834d14740955647777,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
643,3700,1,DB3 = DH1,PERFORM B,1,123,true,IF,FULL,1680,123,PERFORM G,1,,472c07cb99c84e47c4dfeac451ba2f83563fd05ead7dbdf4c28eb56d97dc94b1,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
644,3701,1,DB3 = LH1,PERFORM B,1,124,true,IF,FULL,1680,124,PERFORM G,1,,a08accab6f901c3c51c97a52a5da9d32a721ddc4cfa0d42fcc1603afa3ee17f1,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
645,3702,1,DB3 = EB1,PERFORM B,1,125,true,IF,FULL,1680,125,PERFORM G,1,,97798f8bdce8585d8440df6bfae8cd22229ccf35adc11cfa69dea635f670b05e,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
646,3703,1,DB3 = DB1,PERFORM B,1,126,true,IF,FULL,1680,126,PERFORM G,1,,a31d7be1d91d5eed0e37721dc0e452b3788223698e3865ee59e663b80fd47074,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
647,3704,1,DB3 = LB1,PERFORM B,1,127,true,IF,FULL,1680,127,PERFORM G,1,,d6408903a647934e7660091b76db191f89f43d73774277e20cb3b26f26b3aa9a,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
648,3705,1,DB3 = ED1,PERFORM B,1,128,true,IF,FULL,1680,128,PERFORM G,1,,cedfb962dde330d5966e814765e102487013563fef062eb07fef63b69c3a3cf3,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
649,3706,1,DB3 = DD1,PERFORM B,1,129,true,IF,FULL,1680,129,PERFORM G,1,,2f153daa2f4b55334e87c0d26862376e1c02492c743a10004e6fdc505a85c5fc,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
650,3707,1,DB3 = LD1,PERFORM B,1,130,true,IF,FULL,1680,130,PERFORM G,1,,1c4920d5692940c2407c37cb76eb6206849c8a8249e4491cf4ad2afa4ed2a7fd,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
651,3708,1,DB3 = F1,PERFORM B,1,131,true,IF,FULL,1680,131,PERFORM G,1,,e0b04f5ef9c8e93d37db6ad4927f1013db72eb9cabfebdd634a72b01388bebc9,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
652,3709,1,DB3 = G1,PERFORM B,1,132,true,IF,FULL,1680,132,PERFORM G,1,,e0fca24a71444d96fb943fcfa2c2fdf3745e1c5c94eae8308bbfcf1249260fb5,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
653,3710,1,DB3 = H1,PERFORM B,1,133,true,IF,FULL,1680,133,PERFORM G,1,,f61ca4b710fcbb131e1246da529cdc4daf4fed9e196e3e0a99a0873850473598,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
654,3711,1,DB3 = P1,PERFORM B,1,134,true,IF,FULL,1680,134,PERFORM G,1,,964e176e781e2952dbcc562bdb6d097ec42acb54a85da749e95b0e9133b9b9e8,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
655,3712,1,DB3 = Q1,PERFORM B,1,135,true,IF,FULL,1680,135,PERFORM G,1,,e5decf8567cf594dcc4d5c9312cfde95d7175c0bbaee901d2cb1a2de5541ce4a,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
656,3713,1,DB3 = Z1,PERFORM B,1,136,true,IF,FULL,1680,136,PERFORM G,1,,373915f9a95558e71496279d3378f80a50006367fc4f680f293907e82973fec3,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
657,3714,1,LB3 = EH1,PERFORM B,1,138,true,IF,FULL,1680,138,PERFORM G,1,,8b292eeca02ce3b94b38edd7be0a44f784c2c29fcf3680cdf12ed73460710e68,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
658,3715,1,LB3 = DH1,PERFORM B,1,139,true,IF,FULL,1680,139,PERFORM G,1,,5fa199693228f3be136230fc74475bb7bab4e6c19d7bdff1253bc7995803b6ab,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
659,3716,1,LB3 = LH1,PERFORM B,1,140,true,IF,FULL,1680,140,PERFORM G,1,,a209c5ac8bd6afb24a7433f1dcc53286c677dd5f75ab88082aa0e85ae3aa1e1d,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
660,2328,1,LH1 = Z1,PERFORM BAD,1,71,true,IF,FULL,1650,71,PERFORM GOOD,1,,944378692455ccfc6bdd86ab931b004066b18728419d55f920005cc4316947f8,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
661,3717,1,LB3 = EB1,PERFORM B,1,141,true,IF,FULL,1680,141,PERFORM G,1,,2e0307aae74e894635afaff3ad0c0aa5d3af0562def4c5121d7312f35bdc1a10,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
662,3718,1,LB3 = DB1,PERFORM B,1,142,true,IF,FULL,1680,142,PERFORM G,1,,1e36430a423e77249605866a0b126475e9458af0f34024e5cff48127863ea08e,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
663,3719,1,LB3 = LB1,PERFORM B,1,143,true,IF,FULL,1680,143,PERFORM G,1,,a0f26b86bba71469913d8d89e1c9d2283b2ed4b466d6aa8b5f2e51918da921f9,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
664,3720,1,LB3 = ED1,PERFORM B,1,144,true,IF,FULL,1680,144,PERFORM G,1,,68506ee392b188b4fd9845b5f3b12c96d64c5fdba7a8eed191f6b40e137f572e,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
665,3721,1,LB3 = DD1,PERFORM B,1,145,true,IF,FULL,1680,145,PERFORM G,1,,af08e52ef48618fdd60069b90154c09d3f3899f14ca98bc763de82ea3292c279,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
666,3722,1,LB3 = LD1,PERFORM B,1,146,true,IF,FULL,1680,146,PERFORM G,1,,dea93996ab8c8790773edbda34d3ceb5baa12908ddec7d3bb9416dd34dfeb5fe,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
667,3723,1,LB3 = F1,PERFORM B,1,147,true,IF,FULL,1680,147,PERFORM G,1,,998247f539828e659c8b48893925a1658afe68d673ba73fca9facfd8310eb1c8,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
668,3724,1,LB3 = G1,PERFORM B,1,148,true,IF,FULL,1680,148,PERFORM G,1,,8bf09e434042ec2bcce75ec85973c7f5eb1dee1184e98fb4f5093d8033901440,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
669,3725,1,LB3 = H1,PERFORM B,1,149,true,IF,FULL,1680,149,PERFORM G,1,,6bd297f556d30fb55790727bb02dc59d945d41501ba599fafe11c5ea080f71e6,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
670,3726,1,LB3 = P1,PERFORM B,1,150,true,IF,FULL,1680,150,PERFORM G,1,,9a96bea43f6726c4b174c1dc351c2580d05d2265ec7985d8dc97ad0e0347a42f,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
671,3727,1,LB3 = Q1,PERFORM B,1,151,true,IF,FULL,1680,151,PERFORM G,1,,d87835037b87449a50c82ac8ff2a18d8f1db28c67080cdcb40f82fe416a0ef31,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
672,3728,1,LB3 = Z1,PERFORM B,1,152,true,IF,FULL,1680,152,PERFORM G,1,,c3e1fe06b48c2dc4a22993ed0a4848995e88ad52a7184e0229d4233ffd48bf58,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
673,3729,1,ED3 = EH1,PERFORM B,1,154,true,IF,FULL,1680,154,PERFORM G,1,,eb2cbcdcb65808b76331dd1ed7138a7f03206b1494096d7253a6680efe6d1119,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
674,3730,1,ED3 = DH1,PERFORM B,1,155,true,IF,FULL,1680,155,PERFORM G,1,,aeb3952edc3067a2e292abee7f4984198d1c8047759018d09dddde0ff4b3e6c7,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
675,1401,1,RESP-CODE = DFHRESP,,0,125,false,EVALUATE,FULL,1238,123,GO TO UPDATE-CUST-NOTOPEN,0,RESP-CODE,a337ae0654e937a277b4268f540b3abf31a09d68085adf0973ca2f90f410a001,RESP-CODE = DFHRESP,01cccfc532f2e3b78433c948867e1626b0102b056a5e248312ddac201226ba06,VAR1 | WHEN | VAR1 = VAR2,GO TO VAR3,
676,1402,1,RESP-CODE = DFHRESP,,0,127,false,EVALUATE,FULL,1238,125,GO TO UPDATE-CUST-NOTFND,0,RESP-CODE,a8f97a412c6aa87729976821c1c1e158aec5f1b24fe3c1635ccb5435d060059f,RESP-CODE = DFHRESP,01cccfc532f2e3b78433c948867e1626b0102b056a5e248312ddac201226ba06,VAR1 | WHEN | VAR1 = VAR2,GO TO VAR3,
677,1403,1,RESP-CODE = DFHRESP,,0,129,false,EVALUATE,FULL,1238,127,GO TO UPDATE-CUST-NOTFND,0,RESP-CODE,a8f97a412c6aa87729976821c1c1e158aec5f1b24fe3c1635ccb5435d060059f,RESP-CODE = DFHRESP,01cccfc532f2e3b78433c948867e1626b0102b056a5e248312ddac201226ba06,VAR1 | WHEN | VAR1 = VAR2,GO TO VAR3,
678,1404,1,OTHER,,0,131,false,EVALUATE,FULL,1238,129,GO TO UPDATE-CUST-ERROR,0,RESP-CODE,50bea5c7b4d8dd27436d3a35222ea8d0bb03dcf4fa40e03e928d51a8b2dde1ca,OTHER,21923098439d69c9b1e5e25e15ac1bc0f43825ef7fe7fb039f80968bb6bc9530,VAR1 | WHEN | OTHER,GO TO VAR2,
679,1405,2,CUSTOMER-SSN OF USER-DATA NOT = CUSTOMER-SSN OF CUSTOMER-RECORD,,0,119,false,IF,FULL,1238,116,GO TO UPDATE-CUST-BADSSN,0,,ebdb088b81f1d5c8d158b266e2690c84e38ec14431d9dcfe8ea88d1a5a12c6f0,,522f70e6f6f7af0f7ee1f3130619fdf092e3aa409f05443e3c1483aea7e93792,VAR1 OF VAR2 NOT = VAR1 OF VAR3,GO TO VAR4,
680,1406,1,RESP-CODE = <N>,,0,138,false,EVALUATE,FULL,1238,135,MOVE <N> TO RET-CODE GO TO UPDATE-CUST-EXIT,1,RESP-CODE,13b152e73a1130f6cb2eed13ad4c61d655e758302256f8a2e13f3e4265d940c8,RESP-CODE = <N>,1f3d3c73fcf56240c78555b93d56879483426591e10affe6588d902675d83820,VAR1 | WHEN | VAR1 = <N>,MOVE <N> TO VAR2 GO TO VAR3,
681,1407,1,OTHER,,0,140,false,EVALUATE,FULL,1238,138,GO TO UPDATE-CUST-ERROR,0,RESP-CODE,50bea5c7b4d8dd27436d3a35222ea8d0bb03dcf4fa40e03e928d51a8b2dde1ca,OTHER,21923098439d69c9b1e5e25e15ac1bc0f43825ef7fe7fb039f80968bb6bc9530,VAR1 | WHEN | OTHER,GO TO VAR2,
682,1408,2,LOGGING-IS-ENABLED,,0,169,false,IF,FULL,1238,165,MOVE LENGTH OF LOG-MSG TO HW-LENGTH MOVE EIBTASKN TO TASK-NUMBER EXEC_BLOCK_STUB,3,,1d89fd95dfa6e943927825e8c401ac0f408ccc4c203c5ea01176314424279c22,,d44e34a7bf8820a6a015c20adc1198794414c537d843a1dc2d6e91d93537f946,VAR1,MOVE LENGTH OF VAR2 TO VAR3 MOVE VAR4 TO VAR5 EXEC_BLOCK_STUB,
683,1409,1,RET-CODE = <N>,,0,87,false,IF,FULL,1239,85,PERFORM GET-CUST-SSN THRU GET-CUST-SSN-EXIT,1,,c620d59e589c8f228c56c44fa4bd716331aa85d39f875341f5768c2e9adeed59,,f2579b0c4a2ffc77bb47870f5e283a50d20640db724382a3c3c406276d38d8db,VAR1 = <N>,PERFORM VAR2 THRU VAR3,
684,1410,1,RET-CODE = <N>,,0,90,false,IF,FULL,1239,88,PERFORM GET-ACCT-BAL THRU GET-ACCT-BAL-EXIT,1,,3f2a16069bd369a5846d9670653343588c0580ee2859725c908127aabbc7e6d3,,f2579b0c4a2ffc77bb47870f5e283a50d20640db724382a3c3c406276d38d8db,VAR1 = <N>,PERFORM VAR2 THRU VAR3,
685,1411,1,RET-CODE = <N>,PERFORM FORMAT-ERROR-MSG THRU FORMAT-ERROR-MSG-EXIT,1,95,true,IF,FULL,1239,91,PERFORM FORMAT-GOOD-MSG THRU FORMAT-GOOD-MSG-EXIT,1,,4967b69d0f0b533f792670c41ad5bca48e4b5ca721f4d615d001d9ed211254d6,,bee52d37f3531fb60c431a8b06740a091e8582234339fad0e97cdfda772be209,VAR1 = <N>,PERFORM VAR2 THRU VAR3,PERFORM VAR4 THRU VAR5
686,3731,1,ED3 = LH1,PERFORM B,1,156,true,IF,FULL,1680,156,PERFORM G,1,,039fdb79f24417417241d17008d32b176a5cc3f3611110666260b7c2798f1af4,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
687,3732,1,ED3 = EB1,PERFORM B,1,157,true,IF,FULL,1680,157,PERFORM G,1,,82236b6c06e7f5f4d5447e6723666c0c1315332678be1bf2ee2a1e432a1c2378,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
688,3733,1,ED3 = DB1,PERFORM B,1,158,true,IF,FULL,1680,158,PERFORM G,1,,f42ee84597b2397cbd9828c684e187e0c7dfa6f158df689f5988ff6738a0020d,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
689,3734,1,ED3 = LB1,PERFORM B,1,159,true,IF,FULL,1680,159,PERFORM G,1,,9de8c67c5918443838db9e0711b2694beb60331e009607b261b35198d02901fa,,7ceec9ff934604e7f66c58b3c291e8558008b6dbf38158809276797319ba8eec,VAR1 = VAR2,PERFORM VAR3,PERFORM VAR4
